TargetUser,ClusterID,OtherUser,Similarity,CommonItems
A1ER5AYS3FQ9O3,1,AQOTHAIA97ZL3,1.0,1
A1ER5AYS3FQ9O3,1,A38M7PZ5DEOOCC,1.0,1
A1ER5AYS3FQ9O3,1,ANAKXSFY77N8C,1.0,1
A1ER5AYS3FQ9O3,1,A2ENU7RB48VUF5,1.0,1
A1ER5AYS3FQ9O3,1,A17HMM1M7T9PJ1,1.0,1
A1ER5AYS3FQ9O3,1,A3JOUBAPVLI71O,1.0,1
A1ER5AYS3FQ9O3,1,A1D34RQ7RIERSY,1.0,1
A1ER5AYS3FQ9O3,1,AWPODHOB4GFWL,1.0,2
A1ER5AYS3FQ9O3,1,A1LAPFX9GDLFM1,1.0,1
A1ER5AYS3FQ9O3,1,A1MHW5V4GZ16PU,1.0,1
A1ER5AYS3FQ9O3,1,A3F5N5TZDK6BEO,1.0,1
A1ER5AYS3FQ9O3,1,A116VMZPUYEW8Y,1.0,1
A1ER5AYS3FQ9O3,1,A3GIMHTGU4M912,1.0,1
A1ER5AYS3FQ9O3,1,A2LKXDUWPIZW5D,1.0,1
A1ER5AYS3FQ9O3,1,A15J9K7O10A3M6,1.0,1
A1ER5AYS3FQ9O3,1,A30BZ89BOT0VPW,1.0,1
A1ER5AYS3FQ9O3,1,A2GFLMKG74CKQ7,1.0,1
A1ER5AYS3FQ9O3,1,A16W8HTCIWYDZ6,1.0,1
A1ER5AYS3FQ9O3,1,AS1QK2X3DYFL8,1.0,1
A1ER5AYS3FQ9O3,1,A3BCN03Z13YJ98,1.0,1
A1ER5AYS3FQ9O3,1,A5N5NRJEYYAHG,1.0,1
A1ER5AYS3FQ9O3,1,A26T5THG4ZCKPX,1.0,1
A1ER5AYS3FQ9O3,1,A1BQ0GQO5VTP3D,1.0,1
A1ER5AYS3FQ9O3,1,AIG9BO57K9359,1.0,1
A1ER5AYS3FQ9O3,1,A2UB95SOCAC588,1.0,1
A1ER5AYS3FQ9O3,1,A3HO0FX4WC9YTU,1.0,1
A1ER5AYS3FQ9O3,1,A3FP8D5FQ0RPEJ,1.0,1
A1ER5AYS3FQ9O3,1,A2142KSU7FESFX,1.0,1
A1ER5AYS3FQ9O3,1,A3PMKVFSM2WNNX,1.0,1
A1ER5AYS3FQ9O3,1,A2SRKAV2WL1V8E,1.0,1
A1ER5AYS3FQ9O3,1,AU55XFBP4KZCF,1.0,1
A1ER5AYS3FQ9O3,1,AXUJFOFQZNTN,1.0,1
A1ER5AYS3FQ9O3,1,A1ZJXU4R92UOF0,1.0,1
A1ER5AYS3FQ9O3,1,A3LEDHOKC6SHT0,1.0,1
A1ER5AYS3FQ9O3,1,A1Q4JQZHICXCDU,1.0,1
A1ER5AYS3FQ9O3,1,AJE4MXRQ5W9JU,1.0,1
A1ER5AYS3FQ9O3,1,A362LYIXWNUVOV,1.0,1
A1ER5AYS3FQ9O3,1,A389U7BPUTJRG3,1.0,1
A1ER5AYS3FQ9O3,1,AMPX3331B26QH,1.0,1
A1ER5AYS3FQ9O3,1,A2QX8TFZDY42K1,1.0,1
A1ER5AYS3FQ9O3,1,A3U65JGORHLOI1,1.0,1
A1ER5AYS3FQ9O3,1,A2PSC7LUNIDEAH,1.0,2
A1ER5AYS3FQ9O3,1,A281T8MXBOSWY5,1.0,1
A1ER5AYS3FQ9O3,1,A1KM5TIQL9MFJM,1.0,1
A1ER5AYS3FQ9O3,1,A3S2CWGY3QXPBN,1.0,1
A1ER5AYS3FQ9O3,1,A1FHY2YJQ02WLL,1.0,1
A1ER5AYS3FQ9O3,1,A3AVJCB1ZD6ZY5,1.0,1
A1ER5AYS3FQ9O3,1,A25UR8KZS0NMM4,1.0,1
A1ER5AYS3FQ9O3,1,A3VI2VETB90ZG5,1.0,1
A1ER5AYS3FQ9O3,1,A1VS1LL905P5L5,1.0,1
A1ER5AYS3FQ9O3,1,A1ED6GYNJ1MK1L,1.0,1
A1ER5AYS3FQ9O3,1,A3QEJ40NQEW36Q,1.0,1
A1ER5AYS3FQ9O3,1,A1M75BTUCAFUGL,1.0,1
A1ER5AYS3FQ9O3,1,A3HKQYP7DVY3AC,1.0,1
A1ER5AYS3FQ9O3,1,A2YQTEPCGZ5N7J,1.0,1
A1ER5AYS3FQ9O3,1,AQK4V8E0ZW9RL,1.0,1
A1ER5AYS3FQ9O3,1,A15WXGL9RIZVAB,1.0,1
A1ER5AYS3FQ9O3,1,A2ILEFMS2AIITR,1.0,1
A1ER5AYS3FQ9O3,1,A2TOTE8RC1SR2Z,1.0,1
A1ER5AYS3FQ9O3,1,A4QF8E69CVL5N,1.0,1
A1ER5AYS3FQ9O3,1,A2NM4T5H9AWAYY,1.0,1
A1ER5AYS3FQ9O3,1,AIIZTJHZLV158,1.0,1
A1ER5AYS3FQ9O3,1,A328BM0MSEIPM4,1.0,1
A1ER5AYS3FQ9O3,1,A28GHSY8ZWFW02,1.0,1
A1ER5AYS3FQ9O3,1,AVG500R391W5H,1.0,1
A1ER5AYS3FQ9O3,1,AZS0YT2OY1TYQ,1.0,1
A1ER5AYS3FQ9O3,1,A2VEM6DZK8SEQ9,1.0,1
A1ER5AYS3FQ9O3,1,A1G3NW5D9QWTHJ,1.0,1
A1ER5AYS3FQ9O3,1,AMTF0B4VKQRPG,1.0,1
A1ER5AYS3FQ9O3,1,A2L4ZGN7GZJ95T,1.0,1
A1ER5AYS3FQ9O3,1,A2RVQMCP9RL2MU,1.0,1
A1ER5AYS3FQ9O3,1,A34M1LJZY0RTUS,1.0,1
A1ER5AYS3FQ9O3,1,A3IM8SP5C4PPSP,1.0,1
A1ER5AYS3FQ9O3,1,A25X4F1TS2SW27,1.0,1
A1ER5AYS3FQ9O3,1,A19NP8YYADOOSF,1.0,1
A1ER5AYS3FQ9O3,1,A3DV42G9QT8NYC,1.0,1
A1ER5AYS3FQ9O3,1,AHRNDSKWH1YBT,1.0,1
A1ER5AYS3FQ9O3,1,A264S3JGS1A69A,1.0,1
A1ER5AYS3FQ9O3,1,A33L40JFK4WS1K,1.0,1
A1ER5AYS3FQ9O3,1,AFHYEO3Y1IIDD,1.0,1
A1ER5AYS3FQ9O3,1,ARYSGITXPC3G2,1.0,1
A1ER5AYS3FQ9O3,1,A2Y6U3BZSVPLGZ,1.0,1
A1ER5AYS3FQ9O3,1,A3KGYBMTVA723Y,1.0,1
A1ER5AYS3FQ9O3,1,A21S26XYPGXJZX,1.0,1
A1ER5AYS3FQ9O3,1,A8MTE6SIYM0GY,1.0,1
A1ER5AYS3FQ9O3,1,A1UEIAIRVH070I,1.0,1
A1ER5AYS3FQ9O3,1,A28J3123I1QDKI,1.0,1
A1ER5AYS3FQ9O3,1,AMU697QR8HHJQ,1.0,1
A1ER5AYS3FQ9O3,1,A4B2ET77LF9TD,1.0,1
A1ER5AYS3FQ9O3,1,A17F82FUMKCFBR,1.0,1
A1ER5AYS3FQ9O3,1,A3F9CMU8KNAY1M,1.0,1
A1ER5AYS3FQ9O3,1,A2UMDC8IUID3PE,1.0,1
A1ER5AYS3FQ9O3,1,A2TVAG2XX0LWIO,1.0,1
A1ER5AYS3FQ9O3,1,A1FSRN96SGBRGP,1.0,1
A1ER5AYS3FQ9O3,1,A1FIZT8SAYQG5B,1.0,1
A1ER5AYS3FQ9O3,1,A15CL28ALB7MTZ,1.0,1
A1ER5AYS3FQ9O3,1,A2DN40F77E1M2I,1.0,1
A1ER5AYS3FQ9O3,1,A3AL3TFENTB4FO,1.0,1
A1ER5AYS3FQ9O3,1,A22CT4ZGGD2FJF,1.0,1
A1ER5AYS3FQ9O3,1,AFTEMUQYABETP,1.0,1
A1ER5AYS3FQ9O3,1,A1CSXQ18RG45E4,1.0,1
A1ER5AYS3FQ9O3,1,A1WURYN1U64Y1T,1.0,1
A1ER5AYS3FQ9O3,1,A37HQ4KJXFCDOK,1.0,1
A1ER5AYS3FQ9O3,1,A1AKVXP33H03FO,1.0,1
A1ER5AYS3FQ9O3,1,A2ZG8OIEB6W3CF,1.0,1
A1ER5AYS3FQ9O3,1,A3IK2VCQ007CJ,1.0,1
A1ER5AYS3FQ9O3,1,AV8MDYLHHTUOY,1.0,1
A1ER5AYS3FQ9O3,1,A1H6WSU41RPEOU,1.0,1
A1ER5AYS3FQ9O3,1,A1SZ3453BICM0I,1.0,1
A1ER5AYS3FQ9O3,1,AC50XSTJKWT5F,1.0,1
A1ER5AYS3FQ9O3,1,A2VZ79EQGTNC0X,1.0,1
A1ER5AYS3FQ9O3,1,A2MROE89ADB6BH,1.0,1
A1ER5AYS3FQ9O3,1,A1CNV2BQHWAAPM,1.0,1
A1ER5AYS3FQ9O3,1,ALNUBI5QDFP3I,1.0,1
A1ER5AYS3FQ9O3,1,A1INE33UQ1B4Q3,1.0,1
A1ER5AYS3FQ9O3,1,A2ATQD7R3X2MDH,1.0,1
A1ER5AYS3FQ9O3,1,A1MBYAH5XZLCRI,1.0,1
A1ER5AYS3FQ9O3,1,A1SQ4E255QMI8S,1.0,1
A1ER5AYS3FQ9O3,1,A22SQLY0UZN2QC,1.0,1
A1ER5AYS3FQ9O3,1,A2I7RBLJWD2IEC,1.0,1
A1ER5AYS3FQ9O3,1,AU1SKSAF00JJH,1.0,1
A1ER5AYS3FQ9O3,1,A33WFC8YJ4FKXF,1.0,1
A1ER5AYS3FQ9O3,1,A3KZCNV1N8R9GC,1.0,1
A1ER5AYS3FQ9O3,1,A1FH14TQSVDH1X,1.0,1
A1ER5AYS3FQ9O3,1,A2J0ZZPEN3ZEC5,1.0,1
A1ER5AYS3FQ9O3,1,A189RKSXMIG0YM,1.0,1
A1ER5AYS3FQ9O3,1,A2J19U8H5SSFCJ,1.0,1
A1ER5AYS3FQ9O3,1,A28NY19C9YWTAH,1.0,1
A1ER5AYS3FQ9O3,1,A1WY48XH8YAXIR,1.0,1
A1ER5AYS3FQ9O3,1,A3BPNP9X1AENI3,1.0,1
A1ER5AYS3FQ9O3,1,A14RB3WBO7RGCF,1.0,1
A1ER5AYS3FQ9O3,1,A21KXYDPK6EGO1,1.0,1
A1ER5AYS3FQ9O3,1,A1I6VDJBZDT4W3,1.0,1
A1ER5AYS3FQ9O3,1,A3GCWBNAITKLID,1.0,1
A1ER5AYS3FQ9O3,1,A3CO1P0AI9AEWR,1.0,1
A1ER5AYS3FQ9O3,1,A174P1H5ZV1NBJ,1.0,1
A1ER5AYS3FQ9O3,1,A2FBVTBQPKMR6O,1.0,1
A1ER5AYS3FQ9O3,1,A13E0ARAXI6KJW,1.0,1
A1ER5AYS3FQ9O3,1,A81DSDH458CDD,1.0,1
A1ER5AYS3FQ9O3,1,A36VOKTKWP4NHI,1.0,1
A1ER5AYS3FQ9O3,1,A1S27P7KJO9I96,1.0,1
A1ER5AYS3FQ9O3,1,A22W6XTBU8S6XA,1.0,1
A1ER5AYS3FQ9O3,1,A2622QPYYAMHJI,1.0,1
A1ER5AYS3FQ9O3,1,A13EZZ0NKHYNUD,1.0,1
A1ER5AYS3FQ9O3,1,AMMXPASXONDPH,1.0,1
A1ER5AYS3FQ9O3,1,A12Q2LDT8Z65WV,1.0,1
A1ER5AYS3FQ9O3,1,A76781ZG4V7L5,1.0,1
A1ER5AYS3FQ9O3,1,A1RW2EHHFWF1X4,1.0,1
A1ER5AYS3FQ9O3,1,A1TIHB6L8P8GL1,1.0,1
A1ER5AYS3FQ9O3,1,A2VEQFMT5LVRLM,1.0,1
A1ER5AYS3FQ9O3,1,AWR1XO3KVQXP0,1.0,1
A1ER5AYS3FQ9O3,1,A2OS3TIVAKUAHG,1.0,1
A1ER5AYS3FQ9O3,1,A3III43WMFUL23,1.0,1
A1ER5AYS3FQ9O3,1,A1C9Z3O25M3YIL,1.0,1
A1ER5AYS3FQ9O3,1,A12XBJIFFORT2S,1.0,1
A1ER5AYS3FQ9O3,1,ACMIA4OFBCI9B,1.0,1
A1ER5AYS3FQ9O3,1,A3N57PFNMCXPKT,1.0,1
A1ER5AYS3FQ9O3,1,A3ATLCK606WRU5,1.0,1
A1ER5AYS3FQ9O3,1,A3CY3CFCS553FZ,1.0,1
A1ER5AYS3FQ9O3,1,A3L8B9CQOEWMVT,1.0,1
A1ER5AYS3FQ9O3,1,AHRKE249NP13P,1.0,1
A1ER5AYS3FQ9O3,1,A1Y2ZFFZ15U8YG,1.0,1
A1ER5AYS3FQ9O3,1,A2SWAFTDG93DWB,1.0,1
A1ER5AYS3FQ9O3,1,A12OX6IGDD50OO,1.0,1
A1ER5AYS3FQ9O3,1,AD09AO2MAQFWS,1.0,1
A1ER5AYS3FQ9O3,1,A59MBPDEKQ5KY,1.0,1
A1ER5AYS3FQ9O3,1,A3J03ETIRP9V17,1.0,1
A1ER5AYS3FQ9O3,1,AHM8CGKRVJ16,1.0,1
A1ER5AYS3FQ9O3,1,A1C8PGJ8QZTOO1,1.0,1
A1ER5AYS3FQ9O3,1,A1C66LMRGMGV19,1.0,1
A1ER5AYS3FQ9O3,1,A63ZYJ8QWR1A5,1.0,1
A1ER5AYS3FQ9O3,1,A3QRW0UJPKIAX7,1.0,1
A1ER5AYS3FQ9O3,1,A2W33QHY2DEWTR,1.0,1
A1ER5AYS3FQ9O3,1,A88I48WYG9K55,1.0,1
A1ER5AYS3FQ9O3,1,A2LF16F0KX9L7P,1.0,1
A1ER5AYS3FQ9O3,1,A2PVLJZDQ4UUQJ,1.0,1
A1ER5AYS3FQ9O3,1,A32BYVA70UZ3Q2,1.0,1
A1ER5AYS3FQ9O3,1,AA4DGW8WAXESG,1.0,1
A1ER5AYS3FQ9O3,1,ARUWZCLCKKISA,1.0,1
A1ER5AYS3FQ9O3,1,A1D62MPB446UG8,1.0,1
A1ER5AYS3FQ9O3,1,A3479RW745KMYT,1.0,1
A1ER5AYS3FQ9O3,1,A2P3Q65JU68Z5M,1.0,1
A1ER5AYS3FQ9O3,1,A15RNTRLB72MEV,1.0,1
A1ER5AYS3FQ9O3,1,A1BM7J8CY66KRP,1.0,1
A1ER5AYS3FQ9O3,1,AN7ZWSJ856QHB,1.0,1
A1ER5AYS3FQ9O3,1,ATAM6RVQKG6GH,1.0,1
A1ER5AYS3FQ9O3,1,A23DO5KC45PBVZ,1.0,1
A1ER5AYS3FQ9O3,1,A5OW1YBO8TPBP,1.0,1
A1ER5AYS3FQ9O3,1,AGS0Z0HRRH2BI,1.0,1
A1ER5AYS3FQ9O3,1,A3NQVI690KTY03,1.0,1
A1ER5AYS3FQ9O3,1,AGTV1DMRMBRSQ,1.0,1
A1ER5AYS3FQ9O3,1,AKD6M5QGTDTA4,1.0,1
A1ER5AYS3FQ9O3,1,A2NR6YM35TMXQ0,1.0,1
A1ER5AYS3FQ9O3,1,A1MJ6LWQSJ5OE4,1.0,1
A1ER5AYS3FQ9O3,1,A5NPIH3CFDKTD,1.0,1
A1ER5AYS3FQ9O3,1,A6SM104267C1C,1.0,1
A1ER5AYS3FQ9O3,1,A38T4VZ49FAORG,1.0,1
A1ER5AYS3FQ9O3,1,A3JOUCU07UI57C,1.0,1
A1ER5AYS3FQ9O3,1,A3GJNEI0WWI0T1,1.0,1
A1ER5AYS3FQ9O3,1,A3LH77PBDFEO3F,1.0,1
A1ER5AYS3FQ9O3,1,A1AIOLJRN4F98I,1.0,1
A1ER5AYS3FQ9O3,1,A1JMSX54DO3LOP,1.0,1
A1ER5AYS3FQ9O3,1,A2ZHH7AK83JB5G,1.0,1
A1ER5AYS3FQ9O3,1,A3LEABY8XTW5KE,1.0,1
A1ER5AYS3FQ9O3,1,AOHXV1UVRQV56,1.0,1
A1ER5AYS3FQ9O3,1,A1N0OEG2XK0BGN,1.0,1
A1ER5AYS3FQ9O3,1,A1R6DKN9YQ2YU1,1.0,1
A1ER5AYS3FQ9O3,1,A781ITP3HE2N5,1.0,1
A1ER5AYS3FQ9O3,1,A3VTOLNB5N6FVP,1.0,1
A1ER5AYS3FQ9O3,1,A1HSQESL7WR45H,1.0,1
A1ER5AYS3FQ9O3,1,A136IH694TUTSR,1.0,1
A1ER5AYS3FQ9O3,1,A36OMIA8POR7JH,1.0,1
A1ER5AYS3FQ9O3,1,AHI3IE16YHUZQ,1.0,1
A1ER5AYS3FQ9O3,1,A2GD2MGXYF0XAJ,1.0,1
A1ER5AYS3FQ9O3,1,AUIJVXO0KXHU7,1.0,1
A1ER5AYS3FQ9O3,1,A34O1EGFJ3KF6S,1.0,1
A1ER5AYS3FQ9O3,1,A2KS0FVY2CNJ8M,1.0,1
A1ER5AYS3FQ9O3,1,A1XOKDYPFD3U0Z,1.0,1
A1ER5AYS3FQ9O3,1,A18DPR9FTUCIK1,1.0,1
